position	value	codepoint	char
889	92141	U+23E13	𣸓
890	39480	U+31E34	𱸴
891	104195	U+22E3C	𢸼
892	12157	U+5401	吁
893	67197	U+16B82	𖮂
894	21182	U+3FDF	㿟
895	69838	U+0996	খ
896	86333	U+183A9	𘎩
897	34316	U+28928	𨤨
898	62970	U+2ADCA	𪷊
899	119086	U+17981	𗦁
900	32177	U+223CD	𢏍
901	20303	U+2CED8	𬻘
902	13311	U+30B67	𰭧
903	85070	U+10A81	𐪁
904	47945	U+0E1E	พ
905	7912	U+119C6	𑧆
906	27618	U+4F23	伣
907	30579	U+2CC1C	𬰜
908	5109	U+168DF	𖣟
909	107265	U+1581	ᖁ
910	148052	U+1F3D5	🏕
911	9283	U+25143	𥅃
912	63271	U+413C	䄼
913	69326	U+2A91A	𪤚
914	125397	U+17933	𗤳
915	31006	U+3516	㔖
916	147177	U+122D5	𒋕
917	56520	U+2ED29	𮴩
918	113077	U+655D	敝
919	88943	U+20854	𠡔
920	46547	U+26D1D	𦴝
921	82052	U+20EFC	𠻼
922	77428	U+1F6DF	🛟
923	102384	U+CDDB	췛
924	81018	U+2670B	𦜋
925	20529	U+C65C	왜
926	120829	U+276E4	𧛤
927	7917	U+1885B	𘡛
928	51142	U+290AA	𩂪
929	50722	U+30C80	𰲀
930	130640	U+21FE2	𡿢
931	62400	U+2B13A	𫄺
932	56668	U+20356	𠍖
933	22735	U+2C8EC	𬣬
934	28058	U+25AEC	𥫬
935	35327	U+212BE	𡊾
936	12183	U+6637	昷
937	126961	U+6ECB	滋
938	94152	U+217F1	𡟱
939	38300	U+20A75	𠩵
940	66414	U+8D8B	趋
941	116146	U+553F	唿
942	42336	U+31386	𱎆
943	21322	U+B3D0	돐
944	116881	U+22DF9	𢷹
945	32260	U+2596A	𥥪
946	87788	U+294E8	𩓨
947	129495	U+1308F	𓂏
948	15219	U+1F179	🅹
949	128305	U+9D8B	鶋
950	121941	U+633B	挻
951	81493	U+5CDE	峞
952	16342	U+C5B6	얶
953	100437	U+24410	𤐐
954	135950	U+162C	ᘬ
955	107635	U+227D2	𢟒
956	125568	U+49E0	䧠
957	45502	U+2DB8B	𭮋
958	135391	U+2879	⡹
959	39637	U+235A2	𣖢
960	106032	U+229F4	𢧴
961	54045	U+3179C	𱞜
962	101375	U+24E2A	𤸪
963	44144	U+24DBF	𤶿
964	29928	U+7241	牁
965	103764	U+16997	𖦗
966	13032	U+1EC95	𞲕
967	7164	U+201A7	𠆧
968	66146	U+3B53	㭓
969	93878	U+AF6A	꽪
970	57586	U+D66A	홪
971	55934	U+599A	妚
972	115203	U+2F9DE	軔
973	147381	U+2604	☄
974	14919	U+BCD6	볖
975	109389	U+29E34	𩸴
976	110932	U+7FB4	羴
977	50296	U+75A5	疥
978	21794	U+2869D	𨚝
979	78984	U+265F9	𦗹
980	50424	U+C4B5	쒵
981	56818	U+25BA3	𥮣
982	110310	U+23FE0	𣿠
983	5353	U+BB3B	묻
984	24418	U+B5F1	뗱
985	130559	U+9E5D	鹝
986	107889	U+3BF5	㯵
987	3716	U+1BC54	𛱔
988	47499	U+2C3C4	𬏄
989	30069	U+BC2F	밯
990	128885	U+85CF	藏
991	136313	U+4D9A	䶚
992	617	U+1FB3D	🬽
993	139105	U+173AF	𗎯
994	44501	U+7B18	笘
995	135148	U+42E1	䋡
996	102905	U+17C5B	𗱛
997	5629	U+1D9AD	𝦭
998	37269	U+247B7	𤞷
999	78737	U+2C74A	𬝊
1000	116730	U+21AC	↬
